,label,type,count,std,mean,var,hop,packet loss,outliers,node,predicted,predicted number,correction number
171,grid9_1bh-9_2019-02-13_15:57_,BH,197,80.69483038320949,139.6035532994924,6511.6556505749495,2,1.5,10,aaaa::212:7406:6:606,normal,1,0
172,grid9_1bh-9_2019-02-13_15:57_,BH,198,55.45166486765181,81.86212121212122,3074.88713659437,1,1.0,5,aaaa::212:7403:3:303,normal,1,0
173,grid9_1bh-9_2019-02-13_15:57_,BH,189,150.33243137422613,179.64391534391532,22599.83992288641,2,5.5,8,aaaa::212:7404:4:404,normal,1,0
174,grid9_1bh-9_2019-02-13_15:57_,BH,194,113.58277024859548,299.6855670103093,12901.045697345227,4,3.0,9,aaaa::212:7408:8:808,normal,1,0
175,grid9_1bh-9_2019-02-13_15:57_,BH,161,117.3370116427133,320.6645962732919,13767.974301242237,4,19.5,7,aaaa::212:740a:a:a0a,normal,1,0
176,grid9_1bh-9_2019-02-13_15:57_,BH,195,67.66164930503277,108.45384615384616,4578.098786677241,2,2.5,8,aaaa::212:7402:2:202,normal,1,0
177,grid9_1bh-9_2019-02-13_15:57_,BH,187,154.7737018948276,286.1764705882353,23954.898798228962,3,6.5,8,aaaa::212:7409:9:909,normal,1,0
178,grid9_1bh-9_2019-02-13_15:57_,BH,162,168.98398182380524,305.2901234567901,28555.58611302814,3,19.0,9,aaaa::212:7405:5:505,normal,1,0
179,grid9_1bh-9_2019-02-13_15:57_,BH,193,83.61648935913367,211.31606217616581,6991.717292746114,3,3.5000000000000004,5,aaaa::212:7407:7:707,normal,1,0
180,grid9_1bh-5_2019-02-13_21:44_,BH,157,217.61824743539887,303.12738853503186,47357.70161685449,4,21.5,6,aaaa::212:7408:8:808,normal,1,0
181,grid9_1bh-5_2019-02-13_21:44_,BH,181,119.92197214058469,181.04917127071823,14381.279402087168,2,9.5,12,aaaa::212:7402:2:202,normal,1,0
182,grid9_1bh-5_2019-02-13_21:44_,BH,167,141.4890167133684,185.1365269461078,20019.141850515836,2,16.5,9,aaaa::212:7404:4:404,normal,1,0
183,grid9_1bh-5_2019-02-13_21:44_,BH,195,123.53585133325161,178.34153846153845,15261.106564631244,2,2.5,12,aaaa::212:7406:6:606,normal,1,0
184,grid9_1bh-5_2019-02-13_21:44_,BH,172,208.27362465463116,238.3546511627907,43377.902726778186,3,14.000000000000002,5,aaaa::212:7407:7:707,normal,1,0
185,grid9_1bh-5_2019-02-13_21:44_,BH,164,245.42307943040544,329.7865853658537,60232.4879171031,4,18.0,5,aaaa::212:740a:a:a0a,normal,1,0
186,grid9_1bh-5_2019-02-13_21:44_,BH,193,123.52070932663936,108.25233160621762,15257.365632556131,1,3.5000000000000004,10,aaaa::212:7403:3:303,normal,1,0
187,grid9_1bh-5_2019-02-13_21:44_,BH,176,281.63760817345104,307.77272727272725,79319.74233766233,3,12.0,8,aaaa::212:7405:5:505,normal,1,0
188,grid9_1bh-5_2019-02-13_21:44_,BH,184,216.9646017070937,250.6086956521739,47073.6383939178,3,8.0,8,aaaa::212:7409:9:909,normal,1,0
189,grid9_1bh-5_2019-02-13_15:31_,BH,191,123.09761610917091,209.69633507853402,15153.023091760815,3,4.5,8,aaaa::212:7405:5:505,normal,1,0
190,grid9_1bh-5_2019-02-13_15:31_,BH,180,132.93565881837296,320.23333333333335,17671.88938547486,4,10.0,11,aaaa::212:7408:8:808,normal,1,0
191,grid9_1bh-5_2019-02-13_15:31_,BH,184,113.45902429742483,149.57010869565215,12872.950194523639,2,8.0,9,aaaa::212:7406:6:606,normal,1,0
192,grid9_1bh-5_2019-02-13_15:31_,BH,161,153.995760854073,198.50372670807454,23714.694361024845,2,19.5,6,aaaa::212:7404:4:404,normal,1,0
193,grid9_1bh-5_2019-02-13_15:31_,BH,182,71.91078873393471,94.72692307692309,5171.161536336592,1,9.0,7,aaaa::212:7403:3:303,normal,1,0
194,grid9_1bh-5_2019-02-13_15:31_,BH,170,273.217739551641,289.95882352941175,74647.93320570832,3,15.0,3,aaaa::212:7407:7:707,normal,1,0
195,grid9_1bh-5_2019-02-13_15:31_,BH,195,141.50715051301276,127.15076923076924,20024.27364631245,2,2.5,9,aaaa::212:7402:2:202,normal,1,0
196,grid9_1bh-5_2019-02-13_15:31_,BH,151,111.88659072124308,294.4503311258278,12518.609183222958,3,24.5,6,aaaa::212:7409:9:909,normal,1,0
197,grid9_1bh-5_2019-02-13_15:31_,BH,162,168.42863669541242,332.4074074074074,28368.205659075225,4,19.0,6,aaaa::212:740a:a:a0a,normal,1,0
198,rnd2_1bh-3_2019-02-14_17:02_,BH,184,34.08614586233179,93.68152173913045,1161.8653397481587,2,8.0,14,aaaa::212:7407:7:707,normal,1,0
199,rnd2_1bh-3_2019-02-14_17:02_,BH,190,69.0406569667258,162.6563157894737,4766.612314397104,3,5.0,12,aaaa::212:7409:9:909,normal,1,0
200,rnd2_1bh-3_2019-02-14_17:02_,BH,188,64.78572010940711,135.46595744680852,4197.189530094436,2,6.0,7,aaaa::212:7404:4:404,normal,1,0
201,rnd2_1bh-3_2019-02-14_17:02_,BH,196,20.40420249830502,51.04234693877551,416.33147959183674,1,2.0,10,aaaa::212:7406:6:606,normal,1,0
202,rnd2_1bh-3_2019-02-14_17:02_,BH,1,0.0,1.0,0.0,4,99.5,0,aaaa::212:740a:a:a0a,BH,0,0
203,rnd2_1bh-3_2019-02-14_17:02_,BH,177,31.96873961638937,55.92316384180792,1022.0003126605033,1,11.5,6,aaaa::212:7402:2:202,normal,1,0
204,rnd2_1bh-3_2019-02-14_17:02_,BH,1,0.0,1.0,0.0,3,99.5,0,aaaa::212:7405:5:505,BH,0,0
205,rnd2_1bh-3_2019-02-14_17:02_,BH,183,35.287571276626764,70.17650273224044,1245.2126866030144,1,8.5,7,aaaa::212:7403:3:303,normal,1,0
206,rnd2_1bh-3_2019-02-14_17:02_,BH,194,22.06008362195432,53.181958762886595,486.64728940761717,1,3.0,12,aaaa::212:7408:8:808,normal,1,0
207,rnd2_1bh-6_2019-02-15_16:56_,BH,174,17.937175862485507,55.452298850574714,321.74227792173275,1,13.0,9,aaaa::212:7406:6:606,normal,1,0
208,rnd2_1bh-6_2019-02-15_16:56_,BH,165,27.16022649349822,57.268484848484846,737.6779031781227,1,17.5,7,aaaa::212:7403:3:303,normal,1,0
209,rnd2_1bh-6_2019-02-15_16:56_,BH,146,37.73202229376195,100.00890410958904,1423.7055063769487,2,27.0,6,aaaa::212:7407:7:707,normal,1,0
210,rnd2_1bh-6_2019-02-15_16:56_,BH,191,34.4444773569188,121.0303664921466,1186.4220203912923,3,4.5,7,aaaa::212:7409:9:909,normal,1,0
211,rnd2_1bh-6_2019-02-15_16:56_,BH,144,34.8737091522391,63.86874999999999,1216.1755900349651,1,28.000000000000004,6,aaaa::212:7408:8:808,normal,1,0
212,rnd2_1bh-6_2019-02-15_16:56_,BH,188,43.51623343688938,92.13085106382978,1893.6625725338495,2,6.0,8,aaaa::212:7405:5:505,normal,1,0
213,rnd2_1bh-6_2019-02-15_16:56_,BH,1,0.0,1.0,0.0,2,99.5,0,aaaa::212:7404:4:404,BH,0,0
214,rnd2_1bh-6_2019-02-15_16:56_,BH,170,14.87851195500165,45.70058823529412,221.37011799512703,1,15.0,8,aaaa::212:7402:2:202,normal,1,0
215,rnd2_1bh-6_2019-02-15_16:56_,BH,170,45.03688127804088,109.80588235294118,2028.3206752523492,2,15.0,5,aaaa::212:740a:a:a0a,normal,1,0
216,rnd2_normal_2019-02-14_16:07_,normal,183,30.38884293709692,60.11420765027323,923.4817750555455,1,8.5,7,aaaa::212:7402:2:202,normal,1,1
217,rnd2_normal_2019-02-14_16:07_,normal,178,45.45389867804479,140.17022471910113,2066.056905033962,3,11.0,10,aaaa::212:7409:9:909,normal,1,1
218,rnd2_normal_2019-02-14_16:07_,normal,175,45.24022599354976,129.36457142857145,2046.678047947455,2,12.5,10,aaaa::212:7404:4:404,normal,1,1
219,rnd2_normal_2019-02-14_16:07_,normal,166,59.87463749403403,126.66084337349398,3584.972215041986,2,17.0,8,aaaa::212:7405:5:505,normal,1,1
220,rnd2_normal_2019-02-14_16:07_,normal,167,83.84700894501438,158.05628742514972,7030.320909025321,2,16.5,6,aaaa::212:740a:a:a0a,normal,1,1
221,rnd2_normal_2019-02-14_16:07_,normal,183,27.19756706907202,62.4344262295082,739.7076544766708,1,8.5,7,aaaa::212:7403:3:303,normal,1,1
222,rnd2_normal_2019-02-14_16:07_,normal,194,34.650306078593395,96.64329896907216,1200.6437113402062,2,3.0,8,aaaa::212:7407:7:707,normal,1,1
223,rnd2_normal_2019-02-14_16:07_,normal,192,33.16218183894678,61.978125,1099.7303043193717,1,4.0,8,aaaa::212:7406:6:606,normal,1,1
224,rnd2_normal_2019-02-14_16:07_,normal,182,22.241797683724936,58.440659340659344,494.697564203752,1,9.0,9,aaaa::212:7408:8:808,normal,1,1
225,rnd-2_1gh-3_2019-02-16_11:41_,BH,166,15.780596456867581,53.14578313253013,249.02722453450167,1,17.0,9,aaaa::212:7403:3:303,normal,1,0
226,rnd-2_1gh-3_2019-02-16_11:41_,BH,190,27.37855851145954,80.92684210526315,749.5854661654137,2,5.0,6,aaaa::212:7407:7:707,normal,1,0
227,rnd-2_1gh-3_2019-02-16_11:41_,BH,191,24.582350316698015,50.90052356020942,604.2919470928631,1,4.5,3,aaaa::212:7402:2:202,normal,1,0
228,rnd-2_1gh-3_2019-02-16_11:41_,BH,71,29.193663075789175,99.1492957746479,852.2699637826962,2,64.5,4,aaaa::212:7405:5:505,BH,0,0
229,rnd-2_1gh-3_2019-02-16_11:41_,BH,170,15.611637303081938,44.75235294117647,243.72321928297947,1,15.0,10,aaaa::212:7408:8:808,normal,1,0
230,rnd-2_1gh-3_2019-02-16_11:41_,BH,163,34.23825602180518,99.43374233128834,1172.2581754146786,2,18.5,7,aaaa::212:7404:4:404,normal,1,0
231,rnd-2_1gh-3_2019-02-16_11:41_,BH,89,38.25242453277102,111.84943820224717,1463.2479826353422,2,55.50000000000001,4,aaaa::212:740a:a:a0a,BH,0,0
232,rnd-2_1gh-3_2019-02-16_11:41_,BH,193,41.4384004316343,116.64507772020725,1717.1410303324699,3,3.5000000000000004,7,aaaa::212:7409:9:909,normal,1,0
233,rnd-2_1gh-3_2019-02-16_11:41_,BH,192,19.704681746011673,44.28489583333334,388.2744827116056,1,4.0,6,aaaa::212:7406:6:606,normal,1,0
234,rnd2_1bh-8_2019-02-15_17:28_,BH,184,39.96583886662037,90.9945652173913,1597.2682763126634,2,8.0,11,aaaa::212:7405:5:505,normal,1,0
235,rnd2_1bh-8_2019-02-15_17:28_,BH,195,56.305720863479934,159.71128205128207,3170.334201956119,3,2.5,9,aaaa::212:7409:9:909,normal,1,0
236,rnd2_1bh-8_2019-02-15_17:28_,BH,183,30.579185309468862,119.77103825136611,935.0865741908364,2,8.5,7,aaaa::212:740a:a:a0a,normal,1,0
237,rnd2_1bh-8_2019-02-15_17:28_,BH,191,22.552712326622867,55.6193717277487,508.624833287407,1,4.5,6,aaaa::212:7402:2:202,normal,1,0
238,rnd2_1bh-8_2019-02-15_17:28_,BH,192,17.14983473302243,54.15520833333333,294.11683136998255,1,4.0,9,aaaa::212:7408:8:808,normal,1,0
239,rnd2_1bh-8_2019-02-15_17:28_,BH,195,14.3252859704006,45.2174358974359,205.21381813375623,1,2.5,8,aaaa::212:7406:6:606,normal,1,0
240,rnd2_1bh-8_2019-02-15_17:28_,BH,196,17.055545725044055,50.05102040816327,290.89163997906854,1,2.0,16,aaaa::212:7403:3:303,normal,1,0
241,rnd2_1bh-8_2019-02-15_17:28_,BH,197,20.475327369085743,93.40710659898475,419.23903087123176,2,1.5,10,aaaa::212:7407:7:707,normal,1,0
242,rnd2_1bh-8_2019-02-15_17:28_,BH,195,57.553700019521656,100.15179487179486,3312.428385937087,2,2.5,11,aaaa::212:7404:4:404,normal,1,0
243,grid_1gh-3_2019-02-15_22:33_,BH,83,71.17639595931557,202.44578313253012,5066.079341757274,4,58.5,7,aaaa::212:7408:8:808,BH,0,0
244,grid_1gh-3_2019-02-15_22:33_,BH,180,37.122773853923675,58.35722222222222,1378.1003386095592,1,10.0,5,aaaa::212:7403:3:303,normal,1,0
245,grid_1gh-3_2019-02-15_22:33_,BH,109,91.53018597126722,120.33119266055046,8377.77494393476,2,45.5,3,aaaa::212:7406:6:606,normal,1,0
246,grid_1gh-3_2019-02-15_22:33_,BH,109,71.34980922839462,176.89908256880733,5090.7952769283065,3,45.5,7,aaaa::212:7405:5:505,normal,1,0
247,grid_1gh-3_2019-02-15_22:33_,BH,112,75.15335629146969,152.44196428571428,5648.026961872587,3,44.0,7,aaaa::212:7409:9:909,normal,1,0
248,grid_1gh-3_2019-02-15_22:33_,BH,91,131.84207539678994,230.97802197802199,17382.332844932844,4,54.50000000000001,3,aaaa::212:740a:a:a0a,BH,0,0
249,grid_1gh-3_2019-02-15_22:33_,BH,84,26.60746620033249,88.62380952380951,707.9572576018359,2,57.99999999999999,4,aaaa::212:7402:2:202,BH,0,0
250,grid_1gh-3_2019-02-15_22:33_,BH,86,60.90001746488241,104.84302325581395,3708.8121272229823,2,56.99999999999999,6,aaaa::212:7404:4:404,BH,0,0
251,grid_1gh-3_2019-02-15_22:33_,BH,65,95.0729474990328,155.53230769230768,9038.865346153847,3,67.5,6,aaaa::212:7407:7:707,BH,0,0
252,grid9_1bh-3_2019-02-13_16:28_,BH,1,0.0,1.0,0.0,4,99.5,0,aaaa::212:7408:8:808,BH,0,0
253,grid9_1bh-3_2019-02-13_16:28_,BH,1,0.0,1.0,0.0,3,99.5,0,aaaa::212:7407:7:707,BH,0,0
254,grid9_1bh-3_2019-02-13_16:28_,BH,1,0.0,1.0,0.0,2,99.5,0,aaaa::212:7402:2:202,BH,0,0
255,grid9_1bh-3_2019-02-13_16:28_,BH,1,0.0,1.0,0.0,2,99.5,0,aaaa::212:7406:6:606,BH,0,0
256,grid9_1bh-3_2019-02-13_16:28_,BH,1,0.0,1.0,0.0,3,99.5,0,aaaa::212:7409:9:909,BH,0,0
257,grid9_1bh-3_2019-02-13_16:28_,BH,1,0.0,1.0,0.0,4,99.5,0,aaaa::212:740a:a:a0a,BH,0,0
258,grid9_1bh-3_2019-02-13_16:28_,BH,1,0.0,1.0,0.0,2,99.5,0,aaaa::212:7404:4:404,BH,0,0
259,grid9_1bh-3_2019-02-13_16:28_,BH,1,0.0,1.0,0.0,3,99.5,0,aaaa::212:7405:5:505,BH,0,0
260,grid9_1bh-3_2019-02-13_16:28_,BH,185,130.9565493821785,131.6,17149.617826086956,1,7.5,7,aaaa::212:7403:3:303,normal,1,0
261,grid9_1bh-3_2019-02-13_22:05_,BH,190,58.611261386290934,73.71736842105263,3435.279961292119,1,5.0,7,aaaa::212:7403:3:303,normal,1,0
262,grid9_1bh-3_2019-02-13_22:05_,BH,1,0.0,1.0,0.0,3,99.5,0,aaaa::212:7409:9:909,BH,0,0
263,grid9_1bh-3_2019-02-13_22:05_,BH,1,0.0,1.0,0.0,4,99.5,0,aaaa::212:740a:a:a0a,BH,0,0
264,grid9_1bh-3_2019-02-13_22:05_,BH,1,0.0,1.0,0.0,4,99.5,0,aaaa::212:7408:8:808,BH,0,0
265,grid9_1bh-3_2019-02-13_22:05_,BH,1,0.0,1.0,0.0,2,99.5,0,aaaa::212:7402:2:202,BH,0,0
266,grid9_1bh-3_2019-02-13_22:05_,BH,1,0.0,1.0,0.0,2,99.5,0,aaaa::212:7406:6:606,BH,0,0
267,grid9_1bh-3_2019-02-13_22:05_,BH,1,0.0,1.0,0.0,3,99.5,0,aaaa::212:7405:5:505,BH,0,0
268,grid9_1bh-3_2019-02-13_22:05_,BH,1,0.0,1.0,0.0,2,99.5,0,aaaa::212:7404:4:404,BH,0,0
269,grid9_1bh-3_2019-02-13_22:05_,BH,1,0.0,1.0,0.0,3,99.5,0,aaaa::212:7407:7:707,BH,0,0
