,label,type,count,std,mean,var,hop,packet loss,outliers,node,window,predicted,predicted number,correction number
722,grid_1gh30-7_2019-02-19_22:35_,BH,4,1040.3273122756448,2232.25,1082280.9166666667,4,84.0,0,aaaa::212:740f:f:f0f,25,BH,0,0
723,grid_1gh30-7_2019-02-19_22:35_,BH,0,0.0,,0.0,4,100.0,0,aaaa::212:740f:f:f0f,25,BH,0,0
724,grid_1gh30-7_2019-02-19_22:35_,BH,8,218.53599736166385,442.625,47757.982142857145,2,68.0,0,aaaa::212:7408:8:808,25,BH,0,0
725,grid_1gh30-7_2019-02-19_22:35_,BH,12,438.63219734243694,506.75,192398.20454545456,2,52.0,1,aaaa::212:7408:8:808,25,BH,0,0
726,grid_1gh30-7_2019-02-19_22:35_,BH,7,512.5607048833106,869.8571428571429,262718.4761904762,2,72.0,0,aaaa::212:7408:8:808,25,BH,0,0
727,grid_1gh30-7_2019-02-19_22:35_,BH,12,1023.435731724126,1080.8333333333333,1047420.6969696971,2,52.0,1,aaaa::212:7408:8:808,25,BH,0,0
728,grid_1gh30-7_2019-02-19_22:35_,BH,9,568.2764389899612,526.1111111111111,322938.1111111111,2,64.0,1,aaaa::212:7407:7:707,25,BH,0,0
729,grid_1gh30-7_2019-02-19_22:35_,BH,22,161.81315717671984,327.54545454545456,26183.497835497838,2,12.0,0,aaaa::212:7407:7:707,25,normal,1,0
730,grid_1gh30-7_2019-02-19_22:35_,BH,23,366.45876666820817,513.1304347826087,134292.02766798422,2,8.0,1,aaaa::212:7407:7:707,25,normal,1,0
731,grid_1gh30-7_2019-02-19_22:35_,BH,18,475.41118082105857,790.4444444444445,226015.79084967324,2,28.000000000000004,0,aaaa::212:7407:7:707,25,normal,1,0
732,grid_1gh30-7_2019-02-19_22:35_,BH,22,117.09423518440143,135.5090909090909,13711.059913419913,1,12.0,1,aaaa::212:7403:3:303,25,normal,1,0
733,grid_1gh30-7_2019-02-19_22:35_,BH,7,92.18046999022648,150.07142857142858,8497.239047619047,1,72.0,0,aaaa::212:7403:3:303,25,BH,0,0
734,grid_1gh30-7_2019-02-19_22:35_,BH,19,292.4902543485661,284.8,85550.5488888889,1,24.0,1,aaaa::212:7403:3:303,25,normal,1,0
735,grid_1gh30-7_2019-02-19_22:35_,BH,23,571.7753456466343,498.19565217391306,326927.04588932806,1,8.0,2,aaaa::212:7403:3:303,25,normal,1,0
736,grid_1gh30-7_2019-02-19_22:35_,BH,6,664.7527861292999,883.6666666666666,441896.2666666667,5,76.0,0,aaaa::212:7411:11:1111,25,BH,0,0
737,grid_1gh30-7_2019-02-19_22:35_,BH,9,427.50497073133545,768.0,182760.5,5,64.0,0,aaaa::212:7411:11:1111,25,BH,0,0
738,grid_1gh30-7_2019-02-19_22:35_,BH,7,201.159969510172,802.0,40465.333333333336,5,72.0,0,aaaa::212:7411:11:1111,25,BH,0,0
739,grid_1gh30-7_2019-02-19_22:35_,BH,8,1130.091202071762,2538.875,1277106.125,5,68.0,1,aaaa::212:7411:11:1111,25,BH,0,0
740,grid_1gh30-7_2019-02-19_22:35_,BH,9,355.728829306819,775.3333333333334,126543.0,4,64.0,0,aaaa::212:740d:d:d0d,25,BH,0,0
741,grid_1gh30-7_2019-02-19_22:35_,BH,13,499.61458222236746,810.6923076923077,249614.73076923075,4,48.0,0,aaaa::212:740d:d:d0d,25,BH,0,0
742,grid_1gh30-7_2019-02-19_22:35_,BH,4,543.8170648297091,969.5,295737.0,4,84.0,0,aaaa::212:740d:d:d0d,25,BH,0,0
743,grid_1gh30-7_2019-02-19_22:35_,BH,11,2233.7424324539866,2247.6363636363635,4989605.254545453,4,56.00000000000001,1,aaaa::212:740d:d:d0d,25,BH,0,0
744,grid_1gh30-7_2019-02-19_22:35_,BH,12,261.3901501703165,450.5833333333333,68324.81060606061,3,52.0,1,aaaa::212:7406:6:606,25,BH,0,0
745,grid_1gh30-7_2019-02-19_22:35_,BH,9,485.42956349104975,508.8888888888889,235641.86111111112,3,64.0,1,aaaa::212:7406:6:606,25,BH,0,0
746,grid_1gh30-7_2019-02-19_22:35_,BH,3,62.36184731067546,427.0,3889.0,3,88.0,0,aaaa::212:7406:6:606,25,BH,0,0
747,grid_1gh30-7_2019-02-19_22:35_,BH,1,0.0,1879.0,0.0,3,96.0,0,aaaa::212:7406:6:606,25,BH,0,0
748,grid_1gh30-7_2019-02-19_22:35_,BH,2,295.57063453597686,1071.0,87362.0,3,92.0,0,aaaa::212:740b:b:b0b,25,BH,0,0
749,grid_1gh30-7_2019-02-19_22:35_,BH,2,171.1198410471445,362.0,29282.0,3,92.0,0,aaaa::212:740b:b:b0b,25,BH,0,0
750,grid_1gh30-7_2019-02-19_22:35_,BH,2,677.4082963767125,1419.0,458882.0,3,92.0,0,aaaa::212:740b:b:b0b,25,BH,0,0
751,grid_1gh30-7_2019-02-19_22:35_,BH,3,909.3021133448076,1335.3333333333333,826830.3333333333,3,88.0,0,aaaa::212:740b:b:b0b,25,BH,0,0
752,grid_1gh30-7_2019-02-19_22:35_,BH,12,483.01178698209463,555.25,233300.38636363635,3,52.0,1,aaaa::212:740c:c:c0c,25,BH,0,0
753,grid_1gh30-7_2019-02-19_22:35_,BH,15,669.5296714503257,683.1333333333333,448269.9809523811,3,40.0,1,aaaa::212:740c:c:c0c,25,normal,1,0
754,grid_1gh30-7_2019-02-19_22:35_,BH,16,415.8941972825941,664.125,172967.98333333334,3,36.0,1,aaaa::212:740c:c:c0c,25,normal,1,0
755,grid_1gh30-7_2019-02-19_22:35_,BH,5,1314.9408731954452,3314.0,1729069.5,3,80.0,0,aaaa::212:740c:c:c0c,25,BH,0,0
756,grid_1gh30-7_2019-02-19_22:35_,BH,11,499.58819405222505,843.1818181818181,249588.36363636368,4,56.00000000000001,1,aaaa::212:7410:10:1010,25,BH,0,0
757,grid_1gh30-7_2019-02-19_22:35_,BH,15,168.26758734937917,491.53333333333336,28313.980952380953,4,40.0,0,aaaa::212:7410:10:1010,25,normal,1,0
758,grid_1gh30-7_2019-02-19_22:35_,BH,12,734.6731441858201,1125.5833333333333,539744.6287878788,4,52.0,0,aaaa::212:7410:10:1010,25,BH,0,0
759,grid_1gh30-7_2019-02-19_22:35_,BH,13,1926.3814689989529,1877.6923076923076,3710945.564102564,4,48.0,1,aaaa::212:7410:10:1010,25,BH,0,0
760,grid_1gh30-7_2019-02-19_22:35_,BH,18,234.85170540026266,395.5,55155.32352941176,2,28.000000000000004,0,aaaa::212:7405:5:505,25,normal,1,0
761,grid_1gh30-7_2019-02-19_22:35_,BH,18,186.43146947459678,331.8888888888889,34756.69281045751,2,28.000000000000004,1,aaaa::212:7405:5:505,25,normal,1,0
762,grid_1gh30-7_2019-02-19_22:35_,BH,14,462.21554364950646,678.1428571428571,213643.2087912088,2,44.0,0,aaaa::212:7405:5:505,25,BH,0,0
763,grid_1gh30-7_2019-02-19_22:35_,BH,4,930.4405318629092,1853.25,865719.5833333334,2,84.0,0,aaaa::212:7405:5:505,25,BH,0,0
764,grid_1gh30-7_2019-02-19_22:35_,BH,9,439.7556455325818,754.4444444444445,193385.02777777775,5,64.0,1,aaaa::212:740e:e:e0e,25,BH,0,0
765,grid_1gh30-7_2019-02-19_22:35_,BH,15,398.0446612893488,719.4666666666667,158439.55238095243,5,40.0,1,aaaa::212:740e:e:e0e,25,normal,1,0
766,grid_1gh30-7_2019-02-19_22:35_,BH,11,1016.7286131152564,1078.4545454545455,1033737.0727272726,5,56.00000000000001,1,aaaa::212:740e:e:e0e,25,BH,0,0
767,grid_1gh30-7_2019-02-19_22:35_,BH,4,1884.6379625806119,3320.25,3551860.25,5,84.0,0,aaaa::212:740e:e:e0e,25,BH,0,0
768,grid_1gh70-7_2019-02-19_23:11_,BH,22,147.723094179998,461.27272727272725,21822.112554112555,4,12.0,1,aaaa::212:740d:d:d0d,25,normal,1,0
769,grid_1gh70-7_2019-02-19_23:11_,BH,18,243.5625900956829,476.1666666666667,59322.73529411765,4,28.000000000000004,1,aaaa::212:740d:d:d0d,25,normal,1,0
770,grid_1gh70-7_2019-02-19_23:11_,BH,19,233.07177068962613,554.6842105263158,54322.45029239767,4,24.0,0,aaaa::212:740d:d:d0d,25,normal,1,0
771,grid_1gh70-7_2019-02-19_23:11_,BH,13,329.22025204864656,676.8461538461538,108385.97435897436,4,48.0,1,aaaa::212:740d:d:d0d,25,BH,0,0
772,grid_1gh70-7_2019-02-19_23:11_,BH,7,115.76618471647723,396.85714285714283,13401.809523809525,4,72.0,0,aaaa::212:740f:f:f0f,25,BH,0,0
773,grid_1gh70-7_2019-02-19_23:11_,BH,17,190.4993245317653,497.6470588235294,36289.99264705883,4,32.0,1,aaaa::212:740f:f:f0f,25,normal,1,0
774,grid_1gh70-7_2019-02-19_23:11_,BH,10,195.9614758058328,545.3,38400.899999999994,4,60.0,1,aaaa::212:740f:f:f0f,25,BH,0,0
775,grid_1gh70-7_2019-02-19_23:11_,BH,10,48.472328876036755,399.3,2349.5666666666666,4,60.0,0,aaaa::212:740f:f:f0f,25,BH,0,0
776,grid_1gh70-7_2019-02-19_23:11_,BH,20,131.54059049346108,194.88000000000002,17302.92694736842,2,20.0,2,aaaa::212:7405:5:505,25,normal,1,0
777,grid_1gh70-7_2019-02-19_23:11_,BH,25,43.47827043478156,152.12,1890.36,2,0.0,2,aaaa::212:7405:5:505,25,normal,1,0
778,grid_1gh70-7_2019-02-19_23:11_,BH,24,106.14824197961225,268.8333333333333,11267.449275362318,2,4.0,1,aaaa::212:7405:5:505,25,normal,1,0
779,grid_1gh70-7_2019-02-19_23:11_,BH,16,258.34898070891114,424.9375,66744.19583333333,2,36.0,1,aaaa::212:7405:5:505,25,normal,1,0
780,grid_1gh70-7_2019-02-19_23:11_,BH,21,152.80072612642226,346.1904761904762,23348.061904761904,5,16.0,2,aaaa::212:740e:e:e0e,25,normal,1,0
781,grid_1gh70-7_2019-02-19_23:11_,BH,25,179.68275747364666,429.68,32285.89333333333,5,0.0,1,aaaa::212:740e:e:e0e,25,normal,1,0
782,grid_1gh70-7_2019-02-19_23:11_,BH,24,137.342241514939,458.25,18862.891304347828,5,4.0,1,aaaa::212:740e:e:e0e,25,normal,1,0
783,grid_1gh70-7_2019-02-19_23:11_,BH,25,32.1795483705619,358.24,1035.5233333333333,5,0.0,0,aaaa::212:740e:e:e0e,25,normal,1,0
784,grid_1gh70-7_2019-02-19_23:11_,BH,14,192.28688788564668,395.64285714285717,36974.24725274726,4,44.0,1,aaaa::212:7410:10:1010,25,BH,0,0
785,grid_1gh70-7_2019-02-19_23:11_,BH,17,270.68707513854224,847.6470588235294,73271.49264705883,4,32.0,0,aaaa::212:7410:10:1010,25,normal,1,0
786,grid_1gh70-7_2019-02-19_23:11_,BH,9,398.5476759435438,781.3333333333334,158840.25000000003,4,64.0,0,aaaa::212:7410:10:1010,25,BH,0,0
787,grid_1gh70-7_2019-02-19_23:11_,BH,19,195.29701476624825,436.42105263157896,38140.92397660819,4,24.0,1,aaaa::212:7410:10:1010,25,normal,1,0
788,grid_1gh70-7_2019-02-19_23:11_,BH,21,150.82323302146662,522.047619047619,22747.647619047617,5,16.0,1,aaaa::212:7411:11:1111,25,normal,1,0
789,grid_1gh70-7_2019-02-19_23:11_,BH,18,263.3648777334013,842.0,69361.05882352941,5,28.000000000000004,1,aaaa::212:7411:11:1111,25,normal,1,0
790,grid_1gh70-7_2019-02-19_23:11_,BH,19,410.37068537507,616.8947368421053,168404.0994152047,5,24.0,2,aaaa::212:7411:11:1111,25,normal,1,0
791,grid_1gh70-7_2019-02-19_23:11_,BH,25,51.35211777521936,355.04,2637.0400000000004,5,0.0,2,aaaa::212:7411:11:1111,25,normal,1,0
792,grid_1gh70-7_2019-02-19_23:11_,BH,6,162.8847742014786,232.81666666666663,26531.449666666664,1,76.0,0,aaaa::212:7404:4:404,25,BH,0,0
793,grid_1gh70-7_2019-02-19_23:11_,BH,20,27.66221249285747,81.97,765.198,1,20.0,1,aaaa::212:7404:4:404,25,normal,1,0
794,grid_1gh70-7_2019-02-19_23:11_,BH,25,22.30327554418857,71.712,497.43609999999995,1,0.0,1,aaaa::212:7404:4:404,25,normal,1,0
795,grid_1gh70-7_2019-02-19_23:11_,BH,25,17.787690500268248,68.28800000000001,316.4019333333333,1,0.0,2,aaaa::212:7404:4:404,25,normal,1,0
796,grid_1gh70-7_2019-02-19_23:11_,BH,14,100.15899448289294,398.85714285714283,10031.824175824177,3,44.0,0,aaaa::212:740c:c:c0c,25,BH,0,0
797,grid_1gh70-7_2019-02-19_23:11_,BH,14,203.37732214982861,399.7857142857143,41362.335164835175,3,44.0,1,aaaa::212:740c:c:c0c,25,BH,0,0
798,grid_1gh70-7_2019-02-19_23:11_,BH,20,132.74470947927395,441.0,17621.157894736843,3,20.0,0,aaaa::212:740c:c:c0c,25,normal,1,0
799,grid_1gh70-7_2019-02-19_23:11_,BH,21,213.23288185634482,391.4761904761905,45468.26190476191,3,16.0,2,aaaa::212:740c:c:c0c,25,normal,1,0
800,grid_1gh70-7_2019-02-19_23:11_,BH,22,134.39961090440482,271.72727272727275,18063.255411255413,2,12.0,1,aaaa::212:7407:7:707,25,normal,1,0
801,grid_1gh70-7_2019-02-19_23:11_,BH,24,125.36023454747165,263.6666666666667,15715.188405797104,2,4.0,2,aaaa::212:7407:7:707,25,normal,1,0
802,grid_1gh70-7_2019-02-19_23:11_,BH,25,140.16861274907447,227.64,19647.24,2,0.0,1,aaaa::212:7407:7:707,25,normal,1,0
803,grid_1gh70-7_2019-02-19_23:11_,BH,18,102.94061997982169,212.77777777777777,10596.771241830065,2,28.000000000000004,0,aaaa::212:7407:7:707,25,normal,1,0
804,grid_1gh70-7_2019-02-19_23:11_,BH,17,170.83617496441025,324.33529411764704,29184.99867647059,2,32.0,1,aaaa::212:7402:2:202,25,normal,1,0
805,grid_1gh70-7_2019-02-19_23:11_,BH,12,101.46457808546097,276.8333333333333,10295.060606060606,2,52.0,0,aaaa::212:7402:2:202,25,BH,0,0
806,grid_1gh70-7_2019-02-19_23:11_,BH,23,112.32818236471061,245.43478260869566,12617.620553359686,2,8.0,1,aaaa::212:7402:2:202,25,normal,1,0
807,grid_1gh70-7_2019-02-19_23:11_,BH,25,63.27069806263665,157.90400000000002,4003.181233333333,2,0.0,2,aaaa::212:7402:2:202,25,normal,1,0
808,grid_1gh70-7_2019-02-19_23:11_,BH,9,232.37953868617606,408.0,54000.25,3,64.0,1,aaaa::212:7406:6:606,25,BH,0,0
809,grid_1gh70-7_2019-02-19_23:11_,BH,25,189.9471417701953,357.2,36079.916666666664,3,0.0,1,aaaa::212:7406:6:606,25,normal,1,0
810,grid_1gh70-7_2019-02-19_23:11_,BH,24,169.29906113575842,288.7916666666667,28662.172101449272,3,4.0,1,aaaa::212:7406:6:606,25,normal,1,0
811,grid_1gh70-7_2019-02-19_23:11_,BH,25,28.421646679951536,179.04,807.7900000000001,3,0.0,1,aaaa::212:7406:6:606,25,normal,1,0
812,grid_1gh70-7_2019-02-19_23:11_,BH,7,218.77037320093456,506.85714285714283,47860.47619047619,3,72.0,0,aaaa::212:740b:b:b0b,25,BH,0,0
813,grid_1gh70-7_2019-02-19_23:11_,BH,14,211.63690915972413,533.2142857142857,44790.18131868132,3,44.0,0,aaaa::212:740b:b:b0b,25,BH,0,0
814,grid_1gh70-7_2019-02-19_23:11_,BH,15,186.27253459073654,329.2,34697.45714285714,3,40.0,1,aaaa::212:740b:b:b0b,25,normal,1,0
815,grid_1gh70-7_2019-02-19_23:11_,BH,12,81.15095361563704,274.75,6585.477272727273,3,52.0,0,aaaa::212:740b:b:b0b,25,BH,0,0
816,grid_1gh70-7_2019-02-19_23:11_,BH,5,70.22606353769234,368.2,4931.700000000001,4,80.0,0,aaaa::212:740a:a:a0a,25,BH,0,0
817,grid_1gh70-7_2019-02-19_23:11_,BH,23,153.2062857976302,382.4347826086956,23472.166007905143,4,8.0,1,aaaa::212:740a:a:a0a,25,normal,1,0
818,grid_1gh70-7_2019-02-19_23:11_,BH,25,213.86210510513544,358.0,45737.0,4,0.0,1,aaaa::212:740a:a:a0a,25,normal,1,0
819,grid_1gh70-7_2019-02-19_23:11_,BH,18,148.26389650395657,391.77777777777777,21982.18300653595,4,28.000000000000004,1,aaaa::212:740a:a:a0a,25,normal,1,0
820,grid_1gh70-7_2019-02-19_23:11_,BH,4,92.61884257536369,362.25,8578.25,3,84.0,0,aaaa::212:7409:9:909,25,BH,0,0
821,grid_1gh70-7_2019-02-19_23:11_,BH,13,312.8471405228651,480.0,97873.33333333333,3,48.0,1,aaaa::212:7409:9:909,25,BH,0,0
822,grid_1gh70-7_2019-02-19_23:11_,BH,11,432.88959331450786,857.0,187393.4,3,56.00000000000001,0,aaaa::212:7409:9:909,25,BH,0,0
823,grid_1gh70-7_2019-02-19_23:11_,BH,10,404.18483120693406,746.4,163365.37777777776,3,60.0,0,aaaa::212:7409:9:909,25,BH,0,0
824,grid_1gh70-7_2019-02-19_23:11_,BH,21,119.33143121655114,276.23809523809524,14239.990476190476,2,16.0,1,aaaa::212:7408:8:808,25,normal,1,0
825,grid_1gh70-7_2019-02-19_23:11_,BH,21,249.08134070161555,381.7142857142857,62041.514285714286,2,16.0,1,aaaa::212:7408:8:808,25,normal,1,0
826,grid_1gh70-7_2019-02-19_23:11_,BH,17,270.3228325974878,523.0588235294117,73074.43382352941,2,32.0,1,aaaa::212:7408:8:808,25,normal,1,0
827,grid_1gh70-7_2019-02-19_23:11_,BH,23,50.834148679177844,137.7391304347826,2584.1106719367585,2,8.0,1,aaaa::212:7408:8:808,25,normal,1,0
828,grid_1gh70-7_2019-02-19_23:11_,BH,19,45.32808599661979,97.77368421052631,2054.635380116959,1,24.0,1,aaaa::212:7403:3:303,25,normal,1,0
829,grid_1gh70-7_2019-02-19_23:11_,BH,15,106.17375247341367,150.7,11272.865714285716,1,40.0,1,aaaa::212:7403:3:303,25,normal,1,0
830,grid_1gh70-7_2019-02-19_23:11_,BH,20,118.62088171543563,138.20999999999998,14070.91357894737,1,20.0,2,aaaa::212:7403:3:303,25,normal,1,0
831,grid_1gh70-7_2019-02-19_23:11_,BH,18,43.054305653373596,99.48333333333333,1853.6732352941176,1,28.000000000000004,1,aaaa::212:7403:3:303,25,normal,1,0
832,grid_normal_2019-02-26_11:48_,normal,31,720.7703465550717,1009.6774193548387,519509.8924731182,5,38.0,2,aaaa::212:740e:e:e0e,50,normal,1,1
833,grid_normal_2019-02-26_11:48_,normal,23,479.88913821864855,909.304347826087,230293.58498023718,5,54.0,2,aaaa::212:740e:e:e0e,50,normal,1,1
834,grid_normal_2019-02-26_11:48_,normal,19,426.6375606848681,697.9473684210526,182019.6081871345,2,62.0,0,aaaa::212:7408:8:808,50,normal,1,1
835,grid_normal_2019-02-26_11:48_,normal,30,402.27879764472146,656.9,161828.23103448274,2,40.0,1,aaaa::212:7408:8:808,50,normal,1,1
836,grid_normal_2019-02-26_11:48_,normal,27,570.9058928243239,931.3333333333334,325933.5384615384,4,46.0,2,aaaa::212:740d:d:d0d,50,normal,1,1
837,grid_normal_2019-02-26_11:48_,normal,22,699.5958821122364,1027.7272727272727,489434.3982683982,4,56.00000000000001,2,aaaa::212:740d:d:d0d,50,normal,1,1
838,grid_normal_2019-02-26_11:48_,normal,23,231.54034291081314,284.16956521739127,53610.93039525693,1,54.0,1,aaaa::212:7403:3:303,50,normal,1,1
839,grid_normal_2019-02-26_11:48_,normal,24,262.1182772838092,307.1791666666667,68705.99128623189,1,52.0,1,aaaa::212:7403:3:303,50,normal,1,1
840,grid_normal_2019-02-26_11:48_,normal,18,840.0533051869718,1083.5555555555557,705689.5555555556,4,64.0,1,aaaa::212:740a:a:a0a,50,normal,1,1
841,grid_normal_2019-02-26_11:48_,normal,14,493.2431861256074,886.9285714285714,243288.84065934058,4,72.0,1,aaaa::212:740a:a:a0a,50,normal,1,1
842,grid_normal_2019-02-26_11:48_,normal,33,916.1086438564396,1135.121212121212,839255.0473484849,4,34.0,3,aaaa::212:740f:f:f0f,50,BH,0,1
843,grid_normal_2019-02-26_11:48_,normal,24,734.249719347797,1308.9583333333333,539122.6503623187,4,52.0,2,aaaa::212:740f:f:f0f,50,normal,1,1
844,grid_normal_2019-02-26_11:48_,normal,19,370.46485734319765,881.8947368421053,137244.2105263158,4,62.0,2,aaaa::212:7410:10:1010,50,normal,1,1
845,grid_normal_2019-02-26_11:48_,normal,5,323.164045029765,902.0,104435.0,4,90.0,0,aaaa::212:7410:10:1010,50,normal,1,1
846,grid_normal_2019-02-26_11:48_,normal,16,594.6585434796455,1191.625,353618.7833333333,3,68.0,1,aaaa::212:740c:c:c0c,50,normal,1,1
847,grid_normal_2019-02-26_11:48_,normal,31,598.3581838071843,867.8709677419355,358032.5161290322,3,38.0,2,aaaa::212:740c:c:c0c,50,normal,1,1
848,grid_normal_2019-02-26_11:48_,normal,24,258.61425683937017,345.60833333333335,66881.33384057971,1,52.0,1,aaaa::212:7404:4:404,50,normal,1,1
849,grid_normal_2019-02-26_11:48_,normal,21,250.1085693777614,248.86190476190478,62554.29647619048,1,57.99999999999999,1,aaaa::212:7404:4:404,50,normal,1,1
850,grid_normal_2019-02-26_11:48_,normal,29,472.5845142963419,882.8620689655172,223336.1231527094,3,42.0,1,aaaa::212:7406:6:606,50,normal,1,1
851,grid_normal_2019-02-26_11:48_,normal,25,651.7924567426865,990.64,424833.40666666673,3,50.0,2,aaaa::212:7406:6:606,50,normal,1,1
852,grid_normal_2019-02-26_11:48_,normal,32,456.03317539018104,740.53125,207966.2570564516,2,36.0,1,aaaa::212:7407:7:707,50,normal,1,1
853,grid_normal_2019-02-26_11:48_,normal,15,458.07966660001506,510.46666666666664,209836.98095238095,2,70.0,1,aaaa::212:7407:7:707,50,normal,1,1
854,grid_normal_2019-02-26_11:48_,normal,10,1846.0352741303002,1384.3,3407846.2333333325,3,80.0,1,aaaa::212:7409:9:909,50,normal,1,1
855,grid_normal_2019-02-26_11:48_,normal,16,607.9350534116836,870.6875,369585.0291666667,3,68.0,1,aaaa::212:7409:9:909,50,normal,1,1
856,grid_normal_2019-02-26_11:48_,normal,32,282.2226282479158,418.53125,79649.61189516129,2,36.0,3,aaaa::212:7402:2:202,50,normal,1,1
857,grid_normal_2019-02-26_11:48_,normal,38,344.9745666507117,499.1842105263158,119007.45163584636,2,24.0,1,aaaa::212:7402:2:202,50,BH,0,1
858,grid_normal_2019-02-26_11:48_,normal,29,621.7992544285348,823.7931034482758,386634.3128078818,3,42.0,2,aaaa::212:740b:b:b0b,50,normal,1,1
859,grid_normal_2019-02-26_11:48_,normal,33,495.5667095723477,693.3636363636364,245586.36363636362,3,34.0,2,aaaa::212:740b:b:b0b,50,BH,0,1
860,grid_normal_2019-02-26_11:48_,normal,37,624.0145769068157,749.4054054054054,389394.19219219225,2,26.0,2,aaaa::212:7405:5:505,50,BH,0,1
861,grid_normal_2019-02-26_11:48_,normal,35,392.6977947266744,529.9714285714285,154211.55798319328,2,30.0,2,aaaa::212:7405:5:505,50,BH,0,1
862,grid_normal_2019-02-26_11:48_,normal,13,475.14456639464896,1261.2307692307693,225762.358974359,5,74.0,0,aaaa::212:7411:11:1111,50,normal,1,1
863,grid_normal_2019-02-26_11:48_,normal,10,871.595095850769,1172.7,759678.0111111113,5,80.0,1,aaaa::212:7411:11:1111,50,normal,1,1
864,grid_normal_2019-02-26_11:10_,normal,41,334.953471468472,400.8536585365854,112193.82804878047,2,18.0,2,aaaa::212:7402:2:202,50,BH,0,1
865,grid_normal_2019-02-26_11:10_,normal,48,134.46273442985833,233.83333333333334,18080.22695035461,2,4.0,2,aaaa::212:7402:2:202,50,BH,0,1
866,grid_normal_2019-02-26_11:10_,normal,30,208.52900236558514,730.0,43484.34482758621,4,40.0,2,aaaa::212:7410:10:1010,50,normal,1,1
867,grid_normal_2019-02-26_11:10_,normal,25,376.9664308661979,937.24,142103.68999999997,4,50.0,2,aaaa::212:7410:10:1010,50,normal,1,1
868,grid_normal_2019-02-26_11:10_,normal,16,97.34688811153647,149.00625000000002,9476.416625000002,1,68.0,1,aaaa::212:7404:4:404,50,normal,1,1
869,grid_normal_2019-02-26_11:10_,normal,33,119.8190561309895,162.16060606060609,14356.60621212121,1,34.0,2,aaaa::212:7404:4:404,50,BH,0,1
870,grid_normal_2019-02-26_11:10_,normal,38,349.83422308507255,579.4473684210526,122383.9836415363,3,24.0,2,aaaa::212:7406:6:606,50,BH,0,1
871,grid_normal_2019-02-26_11:10_,normal,49,293.2319538206854,609.0204081632653,85984.9787414966,3,2.0,3,aaaa::212:7406:6:606,50,BH,0,1
872,grid_normal_2019-02-26_11:10_,normal,37,109.26416270787166,212.8675675675676,11938.657252252253,1,26.0,1,aaaa::212:7403:3:303,50,BH,0,1
873,grid_normal_2019-02-26_11:10_,normal,50,122.41107232832915,162.428,14984.470628571431,1,0.0,3,aaaa::212:7403:3:303,50,BH,0,1
874,grid_normal_2019-02-26_11:10_,normal,24,439.2449961771525,725.9166666666666,192936.1666666667,3,52.0,1,aaaa::212:7409:9:909,50,normal,1,1
875,grid_normal_2019-02-26_11:10_,normal,34,328.88969484091325,833.5882352941177,108168.43137254904,3,32.0,1,aaaa::212:7409:9:909,50,BH,0,1
876,grid_normal_2019-02-26_11:10_,normal,48,170.34980697843085,583.0833333333334,29019.05673758865,5,4.0,2,aaaa::212:740e:e:e0e,50,BH,0,1
877,grid_normal_2019-02-26_11:10_,normal,39,217.47818852273645,676.974358974359,47296.7624831309,5,22.0,2,aaaa::212:740e:e:e0e,50,BH,0,1
878,grid_normal_2019-02-26_11:10_,normal,40,341.785386816092,544.925,116817.25064102565,4,20.0,3,aaaa::212:740a:a:a0a,50,BH,0,1
879,grid_normal_2019-02-26_11:10_,normal,47,209.3477956355531,478.97872340425533,43826.49953746531,4,6.0,3,aaaa::212:740a:a:a0a,50,BH,0,1
880,grid_normal_2019-02-26_11:10_,normal,42,196.41918866831628,500.1190476190476,38580.49767711963,4,16.0,2,aaaa::212:740f:f:f0f,50,BH,0,1
881,grid_normal_2019-02-26_11:10_,normal,42,263.53583085861675,750.5,69451.13414634146,4,16.0,2,aaaa::212:740f:f:f0f,50,BH,0,1
882,grid_normal_2019-02-26_11:10_,normal,27,268.4875704731515,513.9629629629629,72085.57549857549,2,46.0,2,aaaa::212:7405:5:505,50,normal,1,1
883,grid_normal_2019-02-26_11:10_,normal,41,266.66874948373595,371.6829268292683,71112.22195121952,2,18.0,3,aaaa::212:7405:5:505,50,BH,0,1
884,grid_normal_2019-02-26_11:10_,normal,18,384.0971078194863,1056.6666666666667,147530.5882352941,5,64.0,1,aaaa::212:7411:11:1111,50,normal,1,1
885,grid_normal_2019-02-26_11:10_,normal,29,330.0573841732535,1040.344827586207,108937.87684729065,5,42.0,1,aaaa::212:7411:11:1111,50,normal,1,1
886,grid_normal_2019-02-26_11:10_,normal,35,173.79121541269527,533.7142857142857,30203.386554621848,3,30.0,1,aaaa::212:740c:c:c0c,50,BH,0,1
887,grid_normal_2019-02-26_11:10_,normal,36,438.2996610278667,833.9166666666666,192106.59285714285,3,28.000000000000004,1,aaaa::212:740c:c:c0c,50,BH,0,1
888,grid_normal_2019-02-26_11:10_,normal,36,165.5764221962221,364.3611111111111,27415.551587301587,2,28.000000000000004,1,aaaa::212:7408:8:808,50,BH,0,1
889,grid_normal_2019-02-26_11:10_,normal,45,378.86097234161815,442.6666666666667,143535.63636363635,2,10.0,2,aaaa::212:7408:8:808,50,BH,0,1
890,grid_normal_2019-02-26_11:10_,normal,34,241.65254184550213,602.4411764705883,58395.95098039216,3,32.0,1,aaaa::212:740b:b:b0b,50,BH,0,1
