,label,type,count,std,mean,var,hop,packet loss,outliers,node,predicted,predicted number,correction number
172,grid_1gh50-9_2019-02-19_23:54_,BH,158,174.26444534682744,231.62025316455697,30368.096912037414,2,21.0,7,aaaa::212:7405:5:505,normal,1,0
173,grid_1gh50-9_2019-02-19_23:54_,BH,127,218.30502139141097,395.7716535433071,47657.0823647044,3,36.5,6,aaaa::212:7409:9:909,normal,1,0
174,grid_1gh50-9_2019-02-19_23:54_,BH,166,249.268107857268,384.53614457831327,62134.589594742596,4,17.0,3,aaaa::212:740a:a:a0a,normal,1,0
175,grid_1gh50-9_2019-02-19_23:54_,BH,165,183.94577031117961,420.2848484848485,33836.04641537325,4,17.5,8,aaaa::212:7410:10:1010,normal,1,0
176,grid_1gh30-7_2019-02-19_22:35_,BH,104,982.5376563161146,1141.7115384615386,965380.2460791635,3,48.0,6,aaaa::212:7409:9:909,BH,0,0
177,grid_1gh30-7_2019-02-19_22:35_,BH,153,544.1878422448068,587.3823529411765,296140.4076470588,2,23.5,10,aaaa::212:7402:2:202,normal,1,0
178,grid_1gh30-7_2019-02-19_22:35_,BH,123,644.5421050972823,472.49837398373984,415434.52524323604,1,38.5,7,aaaa::212:7404:4:404,normal,1,0
179,grid_1gh30-7_2019-02-19_22:35_,BH,58,1078.3712945086802,1215.9827586206898,1162884.6488203267,4,71.0,3,aaaa::212:740a:a:a0a,BH,0,0
180,grid_1gh30-7_2019-02-19_22:35_,BH,23,858.3625462877357,1673.4782608695652,736786.2608695652,4,88.5,1,aaaa::212:740f:f:f0f,BH,0,0
181,grid_1gh30-7_2019-02-19_22:35_,BH,89,858.081609028424,966.3483146067416,736304.0477528091,2,55.50000000000001,4,aaaa::212:7408:8:808,BH,0,0
182,grid_1gh30-7_2019-02-19_22:35_,BH,130,677.6394057914985,845.1923076923077,459195.16428145504,2,35.0,8,aaaa::212:7407:7:707,normal,1,0
183,grid_1gh30-7_2019-02-19_22:35_,BH,132,488.2590407639102,438.52196969696973,238396.8908876937,1,34.0,7,aaaa::212:7403:3:303,normal,1,0
184,grid_1gh30-7_2019-02-19_22:35_,BH,60,1149.9263125495413,1553.1333333333334,1322330.5242937852,5,70.0,3,aaaa::212:7411:11:1111,BH,0,0
185,grid_1gh30-7_2019-02-19_22:35_,BH,72,1391.11872537846,1452.2916666666667,1935211.3080985916,4,64.0,4,aaaa::212:740d:d:d0d,BH,0,0
186,grid_1gh30-7_2019-02-19_22:35_,BH,34,575.268837409187,708.3529411764706,330934.2352941176,3,83.0,2,aaaa::212:7406:6:606,BH,0,0
187,grid_1gh30-7_2019-02-19_22:35_,BH,21,509.47167779592075,967.9047619047619,259561.39047619049,3,89.5,1,aaaa::212:740b:b:b0b,BH,0,0
188,grid_1gh30-7_2019-02-19_22:35_,BH,114,1092.8924415683077,1223.4035087719299,1194413.888837137,3,43.0,7,aaaa::212:740c:c:c0c,BH,0,0
189,grid_1gh30-7_2019-02-19_22:35_,BH,103,1157.9784994619142,1317.7572815533981,1340914.2052160664,4,48.5,4,aaaa::212:7410:10:1010,BH,0,0
190,grid_1gh30-7_2019-02-19_22:35_,BH,109,725.5839969261388,753.651376146789,526472.1365953109,2,45.5,9,aaaa::212:7405:5:505,BH,0,0
191,grid_1gh30-7_2019-02-19_22:35_,BH,59,1014.4310469020361,1190.593220338983,1029070.3489187609,5,70.5,4,aaaa::212:740e:e:e0e,BH,0,0
192,grid_1gh70-7_2019-02-19_23:11_,BH,163,241.84851364484956,490.0122699386503,58490.703552222985,4,18.5,6,aaaa::212:740d:d:d0d,normal,1,0
193,grid_1gh70-7_2019-02-19_23:11_,BH,102,253.05942255796327,464.9117647058824,64039.07134536981,4,49.0,3,aaaa::212:740f:f:f0f,BH,0,0
194,grid_1gh70-7_2019-02-19_23:11_,BH,171,192.15119262258403,280.5625730994152,36922.08082628139,2,14.499999999999998,9,aaaa::212:7405:5:505,normal,1,0
195,grid_1gh70-7_2019-02-19_23:11_,BH,176,191.49623169463874,466.0681818181818,36670.80675324676,5,12.0,10,aaaa::212:740e:e:e0e,normal,1,0
196,grid_1gh70-7_2019-02-19_23:11_,BH,140,270.8431378940511,501.25714285714287,73356.00534429599,4,30.0,8,aaaa::212:7410:10:1010,normal,1,0
197,grid_1gh70-7_2019-02-19_23:11_,BH,178,247.4153024876068,461.67977528089887,61214.33190503396,5,11.0,11,aaaa::212:7411:11:1111,normal,1,0
198,grid_1gh70-7_2019-02-19_23:11_,BH,151,86.77080193239642,112.35695364238411,7529.1720679911705,1,24.5,9,aaaa::212:7404:4:404,normal,1,0
199,grid_1gh70-7_2019-02-19_23:11_,BH,147,175.97104078259727,334.421768707483,30965.807194110515,3,26.5,8,aaaa::212:740c:c:c0c,normal,1,0
200,grid_1gh70-7_2019-02-19_23:11_,BH,164,150.19415971584502,266.1646341463415,22558.285612748765,2,18.0,8,aaaa::212:7407:7:707,normal,1,0
201,grid_1gh70-7_2019-02-19_23:11_,BH,153,116.67725803317313,213.4653594771242,13613.582542139664,2,23.5,6,aaaa::212:7402:2:202,normal,1,0
202,grid_1gh70-7_2019-02-19_23:11_,BH,181,139.39991998503973,255.76243093922653,19432.33769183548,3,9.5,11,aaaa::212:7406:6:606,normal,1,0
203,grid_1gh70-7_2019-02-19_23:11_,BH,118,192.9306212411273,387.60169491525426,37222.22461248732,3,41.0,5,aaaa::212:740b:b:b0b,normal,1,0
204,grid_1gh70-7_2019-02-19_23:11_,BH,149,190.53290446444367,395.1275167785235,36302.78768365682,4,25.5,5,aaaa::212:740a:a:a0a,normal,1,0
205,grid_1gh70-7_2019-02-19_23:11_,BH,110,311.3561689929637,435.75454545454545,96942.66396997496,3,45.0,8,aaaa::212:7409:9:909,BH,0,0
206,grid_1gh70-7_2019-02-19_23:11_,BH,171,182.59461722089756,259.28479532163743,33340.794238046095,2,14.499999999999998,9,aaaa::212:7408:8:808,normal,1,0
207,grid_1gh70-7_2019-02-19_23:11_,BH,164,77.14374480126817,100.85000000000001,5951.15736196319,1,18.0,6,aaaa::212:7403:3:303,normal,1,0
